DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2008,174.606,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2009,177.812,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2010,178.223,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2011,141.539,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2012,135.216,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2013,133.588,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2014,134.051,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2015,149.764,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2016,166.122,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2017,120.286,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2018,102.789,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2019,106.855,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2021,91.397,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2022,66.743,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Cyprus,2023,68.532,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,1995,114.511,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,1996,125.589,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,1997,117.074,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,1998,111.897,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,1999,110.894,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2000,144.119,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2001,141.573,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2002,133.924,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2003,155.376,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2004,178.265,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2005,174.475,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2006,174.503,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2007,189.934,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2008,206.650,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2009,159.695,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2010,168.682,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2011,153.048,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2012,154.139,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2013,134.535,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2014,141.732,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2015,126.142,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2016,113.669,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2017,119.645,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2018,109.735,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2019,103.405,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2020,100.000,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2021,114.197,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2022,88.534,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Czechia,2023,68.331,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,1995,89.968,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,1996,108.242,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,1997,108.981,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,1998,113.697,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,1999,120.778,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2000,123.027,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2001,121.716,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2002,125.550,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2003,124.075,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2004,132.777,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2005,130.120,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2006,107.984,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2007,116.635,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2008,121.559,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2009,130.272,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2010,144.515,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2011,102.042,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2012,130.706,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2013,106.898,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2014,94.418,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2015,98.445,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2016,102.993,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2017,116.953,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2018,106.579,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2019,104.684,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2020,100.000,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2021,68.301,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2022,39.714,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Germany,2023,32.842,p
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1975,40.694,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1976,40.460,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1977,42.371,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1978,46.639,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1979,50.507,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1980,49.964,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1981,42.482,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1982,62.836,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1983,63.538,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1984,70.934,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1985,90.950,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1986,89.473,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1987,71.792,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1988,78.258,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1989,82.210,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1990,88.082,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1991,98.370,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1992,104.800,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1993,104.290,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1994,102.057,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1995,107.460,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1996,124.414,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1997,122.957,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1998,120.130,
ESTAT:NAMA_10_LP_A21(1.0),20/01/25 23:00:00,Annual,"Index, 2020=100","Electricity, gas, steam and air conditioning supply",Real labour productivity per person,Denmark,1999,130.938,
