DATAFLOW,LAST UPDATE,freq,currency,unit,sizeclas,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Switzerland,2020,1588964202,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Cyprus,2008,87489255,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Cyprus,2012,89338520,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Cyprus,2016,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Cyprus,2020,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Czechia,2008,733981784,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Czechia,2012,860582940,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Czechia,2016,841468648,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Czechia,2020,1062907032,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Germany,2008,9820273999,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Germany,2012,11532501749,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Germany,2016,12370125852,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Germany,2020,14319187014,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Denmark,2008,410971240,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Denmark,2012,507679471,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Denmark,2016,645006899,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Denmark,2020,693300444,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 16 countries (2009-2010),2008,25451379895,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 16 countries (2009-2010),2012,31372827218,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 17 countries (2011-2013),2008,25550833055,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 17 countries (2011-2013),2012,31478231995,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 18 countries (2014),2008,25697470737,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 18 countries (2014),2012,31626909074,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2008,26666705826,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2012,32344213919,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2016,34506389441,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area - 19 countries  (2015-2022),2020,35963420427,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area – 20 countries (from 2023),2008,27317653053,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area – 20 countries (from 2023),2012,32761625827,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area – 20 countries (from 2023),2016,34909152781,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Euro area – 20 countries (from 2023),2020,36200850307,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Estonia,2008,99453159,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Estonia,2012,108395938,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Estonia,2016,113983001,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Estonia,2020,127019827,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Greece,2008,1253881252,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Greece,2012,654565516,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Greece,2016,896504310,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Greece,2020,734100057,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Spain,2008,2093160076,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Spain,2012,2382688638,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Spain,2016,2208151172,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Spain,2020,2066547887,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 15 countries (1995-2004),2008,26092134732,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 15 countries (1995-2004),2012,36367136172,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 15 countries (1995-2004),2016,40341524627,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 15 countries (1995-2004),2020,36487854998,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 25 countries (2004-2006),2008,33180468527,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 25 countries (2004-2006),2012,43422552026,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 25 countries (2004-2006),2016,47422401285,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 25 countries (2004-2006),2020,,u
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 27 countries (2007-2013),2008,35574411121,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 27 countries (2007-2013),2012,45730429194,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 27 countries (from 2020),2008,36381654137,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 27 countries (from 2020),2012,41930830479,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 27 countries (from 2020),2016,44601834678,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 27 countries (from 2020),2020,46935823831,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 28 countries (2013-2020),2008,36028086457,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 28 countries (2013-2020),2012,46234102357,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),European Union - 28 countries (2013-2020),2016,50129388428,d
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Finland,2008,413686112,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Finland,2012,470539531,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Finland,2016,512857877,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Finland,2020,558120583,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),France,2008,3693671785,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),France,2012,6804327371,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),France,2016,8666235621,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),France,2020,8504791573,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Croatia,2008,453675335,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Croatia,2012,417411908,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Croatia,2016,402763340,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Croatia,2020,235167342,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Hungary,2008,670533674,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Hungary,2012,745556597,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Hungary,2016,738933721,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Hungary,2020,780886644,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Ireland,2008,,c
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Ireland,2012,815030040,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Ireland,2016,510482482,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Ireland,2020,463872021,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Iceland,2008,63986198,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Iceland,2012,56867175,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Iceland,2016,70577766,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Iceland,2020,86027537,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Italy,2008,3424394763,
ESTAT:LC_NCOSTOT_R2(1.0),08/11/23 23:00:00,Annual,Purchasing Power Standard,Total,10 employees or more,"Electricity, gas, steam and air conditioning supply",Wages and salaries (total),Italy,2012,3703861607,
